Item Name,Item Color and Size,Item Sellout time
Lee Hooded Sweatshirt,Light Brown - Small,112.5
Work Short,Khaki - 36,112.5
Sleeve Embroidery Hooded Sweatshirt,Violet - Large,113.5
The Yard Hooded Work Jacket,Multi - XLarge,114.8
Sleeve Embroidery Hooded Sweatshirt,Dark Aqua - Large,119.3
Sleeve Embroidery Hooded Sweatshirt,Dark Aqua - XLarge,128.1
Sleeve Embroidery Hooded Sweatshirt,Violet - XLarge,131.0
Sleeve Embroidery Hooded Sweatshirt,Ash Grey - XLarge,132.5
Gonz Logo Coaches Jacket,Grey - Small,137.0
Athletic Label S/S Top,Yellow - Medium,144.0
Jacquard Logo Crewneck,Black - Large,148.0
Work Short,White - 30,155.9
Lee Hooded Sweatshirt,Coral - XLarge,156.0
Gonz Logo Coaches Jacket,Violet - Small,156.4
Work Short,Mustard - 36,157.3
Jacquard Logo Crewneck,White - Medium,158.7
Jacquard Logo Crewneck,Black - XLarge,165.9
Lee Hooded Sweatshirt,White - Medium,168.2
Lee Hooded Sweatshirt,Dark Aqua - Small,168.2
Lion Raglan Baseball Top,Black - Small,169.5
Work Short,Khaki - 30,172.1
Reflective Tab Pocket Camp Cap,Red - N/A,176.6
Athletic Label S/S Top,White - XLarge,177.9
Lion Raglan Baseball Top,Yellow - Medium,178.8
Work Short,Khaki - 32,180.6
