Item Name,Item Color and Size,Item Sellout time
Warm Up Hockey Jersey,Black - Medium,155.1
Supreme®/Vans® Sid Pro,Dalmatian - 11.5,157.6
Cat in the Hat Chino Pant,Slate - 36,158.6
Supreme®/Vans® Sid Pro,Dalmatian - 9.5,158.8
Supreme®/Vans® Sid Pro,Burnt Orange - 11.5,162.4
Supreme®/Vans® Sid Pro,Dalmatian - 9,164.5
Embroidered Pocket Tee,Green - Small,166.2
World Famous Crewneck,Ash Grey - Medium,168.5
Embroidered Pocket Tee,White - Small,170.5
Corduroy Shirt,Blue - Small,171.8
Warm Up Hockey Jersey,Black - Large,173.6
Leather Trucker Jacket,Black - Small,179.9
